source_id,latitude,latitude_errors,longitude,longitude_errors,depth,depth_errors,depth_type,origin_evaluation_mode,origievaluation_status,time,region,mag,mag_errors,magnitude_type,creation_info,evaluation_mode,evaluation_status,station_network_code,station_code,trace_channel,station_location_code,trace_sampling_rate_hz,trace_start_time,trace_Peak_M2.4_time,trace_Peak_M2.4_arrival_sample,trace_noise_start_time,trace_noise_start_arrival_sample,trace_Sg_time,trace_Sg_arrival_sample,trace_start_arrival_sample,trace_S_spectral_start_time,trace_S_spectral_start_arrival_sample,trace_S_spectral_end_time,trace_S_spectral_end_arrival_sample,trace_noise_end_time,trace_noise_end_arrival_sample,trace_P_spectral_end_time,trace_P_spectral_end_arrival_sample,trace_Pg_time,trace_Pg_arrival_sample,trace_end_time,trace_end_arrival_sample,trace_P_spectral_start_time,trace_P_spectral_start_arrival_sample,trace_name,trace_y1_time,trace_y1_arrival_sample,trace_y2_time,trace_y2_arrival_sample,trace_Peak_MbS_time,trace_Peak_MbS_arrival_sample,trace_Peak_MbP_time,trace_Peak_MbP_arrival_sample,trace_x1_time,trace_x1_arrival_sample,trace_y3_time,trace_y3_arrival_sample,trace_x3_time,trace_x3_arrival_sample,trace_x2_time,trace_x2_arrival_sample
smi:insight.mqs/mqs2021vopy,4.5024,,135.6234,,,,,manual,reviewed,2021-11-03T20:12:47.570700Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-03T20:17:47.570733Z,2021-11-03T20:23:28.406766Z,13562,2021-11-03T20:12:10.282271Z,0,2021-11-03T20:22:24.628610Z,12286.0,6745,2021-11-03T20:22:32.772528Z,12449,2021-11-03T20:27:07.332465Z,17940,2021-11-03T20:15:06.631297Z,3526,2021-11-03T20:21:52.333468Z,11640,2021-11-03T20:18:07.125147Z,7136.0,2021-11-03T20:31:06.966763Z,22733,2021-11-03T20:18:16.303750Z,7320,"bucket1$133,:3,:22734",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vpas,4.5024,,135.6234,,,,,manual,reviewed,2021-11-04T01:39:04.856400Z,,2.4,,MW,,,,XB,ELYSE,BH,02,100,2021-11-04T01:44:04.856419Z,2021-11-04T01:50:01.460131Z,10515,2021-11-04T01:41:15.656772Z,0,2021-11-04T01:49:01.577859Z,9318.0,3383,2021-11-04T01:50:02.068468Z,10528,2021-11-04T01:51:06.029036Z,11807,2021-11-04T01:43:36.863830Z,2823,2021-11-04T01:47:42.868872Z,7744,2021-11-04T01:44:24.762260Z,3781.0,2021-11-04T01:57:17.979764Z,19246,2021-11-04T01:44:30.496827Z,3896,"bucket8$54,:3,:19247",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vqta,4.5024,,135.6234,,,,,manual,reviewed,2021-11-05T00:02:23.330100Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2021-11-05T00:07:23.330100Z,2021-11-05T00:11:36.599379Z,5065,2021-11-05T00:20:27.671405Z,15686,2021-11-05T00:10:51.854337Z,4170.0,0,2021-11-05T00:11:12.898067Z,4591,2021-11-05T00:14:33.530905Z,8603,2021-11-05T00:21:45.664485Z,17246,2021-11-05T00:09:03.526952Z,2003,2021-11-05T00:07:43.656430Z,406.0,2021-11-05T00:17:54.402877Z,12621,2021-11-05T00:07:43.895563Z,411,"bucket8$55,:3,:17247",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vtvx,4.5024,,135.6234,,,,,manual,reviewed,2021-11-06T16:54:15.278300Z,,2.8,,MW,,,,XB,ELYSE,BH,02,100,2021-11-06T16:59:15.278383Z,2021-11-06T17:02:52.214297Z,10658,2021-11-06T16:53:59.259458Z,0,2021-11-06T17:01:44.098694Z,9296.0,6319,2021-11-06T17:01:55.190000Z,9517,2021-11-06T17:06:31.246561Z,15039,2021-11-06T16:57:58.792100Z,4789,2021-11-06T17:01:33.109012Z,9076,2021-11-06T16:59:17.295172Z,6360.0,2021-11-06T17:15:55.815034Z,26330,2021-11-06T16:59:22.289701Z,6459,"bucket5$155,:3,:26331",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vuez,4.5024,,135.6234,,,,,manual,reviewed,2021-11-06T21:29:38.508800Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-06T21:34:38.508845Z,2021-11-06T21:41:32.318984Z,15319,2021-11-06T21:28:46.287179Z,0,2021-11-06T21:39:13.072231Z,12534.0,7043,2021-11-06T21:39:34.402706Z,12961,2021-11-06T21:43:39.076923Z,17854,2021-11-06T21:32:28.748452Z,4448,2021-11-06T21:37:42.744646Z,10728,2021-11-06T21:34:59.395751Z,7461.0,2021-11-06T21:48:23.913931Z,23551,2021-11-06T21:35:20.070457Z,7874,"bucket1$134,:3,:23552",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vuks,4.5024,,135.6234,,,,,manual,reviewed,2021-11-07T00:23:29.172400Z,,2.3,,MW,,,,XB,ELYSE,BH,02,100,2021-11-07T00:28:29.172467Z,2021-11-07T00:33:56.509109Z,13343,2021-11-07T00:22:49.298883Z,0,2021-11-07T00:33:31.929755Z,12851.0,6796,2021-11-07T00:33:52.761678Z,13268,2021-11-07T00:37:06.190957Z,17136,2021-11-07T00:25:53.617408Z,3685,2021-11-07T00:33:01.376267Z,12240,2021-11-07T00:28:50.004391Z,7213.0,2021-11-07T00:40:48.535814Z,21583,2021-11-07T00:29:13.613904Z,7685,"bucket1$135,:3,:21584",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vvvu,4.5024,,135.6234,,,,,manual,reviewed,2021-11-07T19:06:46.979900Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2021-11-07T19:11:46.979987Z,2021-11-07T19:17:48.855895Z,11983,2021-11-07T19:07:49.650859Z,0,2021-11-07T19:15:41.442991Z,9435.0,4746,2021-11-07T19:15:49.614285Z,9599,2021-11-07T19:18:18.645848Z,12579,2021-11-07T19:11:13.491827Z,4076,2021-11-07T19:14:00.186332Z,7410,2021-11-07T19:12:10.985671Z,5226.0,2021-11-07T19:23:48.218671Z,19171,2021-11-07T19:12:31.303685Z,5632,"bucket8$56,:3,:19172",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vxup,4.5024,,135.6234,,,,,manual,reviewed,2021-11-08T20:47:12.466700Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2021-11-08T20:52:12.466714Z,2021-11-08T20:57:10.673364Z,11237,2021-11-08T20:47:48.769910Z,0,2021-11-08T20:55:52.681599Z,9677.0,5273,2021-11-08T20:56:04.604061Z,9916,2021-11-08T20:59:56.955454Z,14563,2021-11-08T20:50:52.516087Z,3674,2021-11-08T20:54:37.640221Z,8176,2021-11-08T20:52:29.999747Z,5624.0,2021-11-08T21:05:59.448716Z,21813,2021-11-08T20:52:39.116923Z,5806,"bucket1$136,:3,:21814",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vxwp,4.5024,,135.6234,,,,,manual,reviewed,2021-11-08T21:48:40.544500Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2021-11-08T21:53:40.544561Z,2021-11-08T21:59:08.723293Z,17549,2021-11-08T21:44:31.217213Z,0,2021-11-08T21:57:32.611941Z,15627.0,10986,2021-11-08T21:57:46.767643Z,15910,2021-11-08T22:02:51.675228Z,22008,2021-11-08T21:47:59.777882Z,4170,2021-11-08T21:56:29.383140Z,14362,2021-11-08T21:54:01.220130Z,11399.0,2021-11-08T22:10:51.647253Z,31608,2021-11-08T21:54:12.544691Z,11626,"bucket3$89,:3,:31609",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vybf,4.5024,,135.6234,,,,,manual,reviewed,2021-11-09T00:07:36.038500Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-09T00:12:36.038559Z,2021-11-09T00:16:44.494073Z,10555,2021-11-09T00:07:56.670342Z,0,2021-11-09T00:15:22.591957Z,8917.0,5586,2021-11-09T00:15:29.942313Z,9064,2021-11-09T00:19:00.652527Z,13278,2021-11-09T00:10:47.566125Z,3417,2021-11-09T00:14:55.640650Z,8378,2021-11-09T00:13:35.849197Z,6782.0,2021-11-09T00:22:56.581672Z,17997,2021-11-09T00:14:01.618674Z,7298,"bucket8$57,:3,:17998",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021vzwj,4.5024,,135.6234,,,,,manual,reviewed,2021-11-09T23:56:59.675300Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2021-11-10T00:01:59.675394Z,2021-11-10T00:07:32.054578Z,13180,2021-11-09T23:56:32.995412Z,0,2021-11-10T00:06:44.188439Z,12223.0,6533,2021-11-10T00:07:06.582640Z,12671,2021-11-10T00:11:39.962203Z,18139,2021-11-09T23:59:42.985612Z,3799,2021-11-10T00:05:28.312134Z,10706,2021-11-10T00:02:19.448130Z,6928.0,2021-11-10T00:17:16.880090Z,24877,2021-11-10T00:02:37.501497Z,7289,"bucket5$156,:3,:24878",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wbjd,4.5024,,135.6234,,,,,manual,reviewed,2021-11-10T19:32:58.407600Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2021-11-10T19:37:58.407646Z,2021-11-10T19:45:30.929563Z,14355,2021-11-10T19:33:33.143848Z,0,2021-11-10T19:43:24.169769Z,11820.0,5305,2021-11-10T19:43:42.908298Z,12195,2021-11-10T19:48:08.225239Z,17501,2021-11-10T19:37:41.110542Z,4959,2021-11-10T19:42:11.377790Z,10364,2021-11-10T19:38:58.947509Z,6515.0,2021-11-10T19:54:58.936776Z,25715,2021-11-10T19:39:14.803188Z,6832,"bucket5$157,:3,:25716",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021whdq,4.5024,,135.6234,,,,,manual,reviewed,2021-11-13T23:34:28.203200Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2021-11-13T23:39:28.203232Z,2021-11-13T23:45:08.711400Z,10027,2021-11-13T23:36:47.270197Z,0,2021-11-13T23:44:26.382217Z,9181.0,3217,2021-11-13T23:44:47.493552Z,9603,2021-11-13T23:47:48.908506Z,13231,2021-11-13T23:38:50.854856Z,2470,2021-11-13T23:42:06.034242Z,6374,2021-11-13T23:39:49.973026Z,3653.0,2021-11-13T23:51:27.278201Z,17599,2021-11-13T23:40:52.561186Z,4904,"bucket8$58,:3,:17600",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021whiy,4.5024,,135.6234,,,,,manual,reviewed,2021-11-14T02:15:32.555300Z,,2.3,,MW,,,,XB,ELYSE,BH,02,100,2021-11-14T02:20:32.555350Z,2021-11-14T02:26:24.170822Z,11316,2021-11-14T02:16:58.340494Z,0,2021-11-14T02:25:17.572218Z,9984.0,4283,2021-11-14T02:25:41.735498Z,10467,2021-11-14T02:27:37.609408Z,12784,2021-11-14T02:18:56.217428Z,2356,2021-11-14T02:23:36.525776Z,7963,2021-11-14T02:20:44.087824Z,4514.0,2021-11-14T02:34:45.736454Z,21347,2021-11-14T02:21:36.807707Z,5568,"bucket1$137,:3,:21348",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021whlf,4.5024,,135.6234,,,,,manual,reviewed,2021-11-14T03:24:25.479100Z,,2.2,,MW,,,,XB,ELYSE,BH,02,100,2021-11-14T03:29:25.479129Z,2021-11-14T03:36:02.714867Z,10725,2021-11-14T03:27:06.388626Z,0,2021-11-14T03:34:14.706593Z,8565.0,2781,2021-11-14T03:34:25.968119Z,8790,2021-11-14T03:37:21.033663Z,12292,2021-11-14T03:28:46.842878Z,2008,2021-11-14T03:32:14.924905Z,6169,2021-11-14T03:29:31.120887Z,2893.0,2021-11-14T03:45:50.703528Z,22485,2021-11-14T03:29:58.250927Z,3436,"bucket1$138,:3,:22486",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wjdy,4.5024,,135.6234,,,,,manual,reviewed,2021-11-15T02:00:35.694600Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2021-11-15T02:05:35.694638Z,2021-11-15T02:12:03.285796Z,12189,2021-11-15T02:01:53.778589Z,0,2021-11-15T02:10:10.547055Z,9935.0,4438,2021-11-15T02:11:14.834739Z,11220,2021-11-15T02:13:32.176609Z,13967,2021-11-15T02:04:41.316189Z,3350,2021-11-15T02:09:07.408411Z,8672,2021-11-15T02:05:55.344431Z,4831.0,2021-11-15T02:18:31.269783Z,19949,2021-11-15T02:07:29.939644Z,6722,"bucket1$139,:3,:19950",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wjhv,4.5024,,135.6234,,,,,manual,reviewed,2021-11-15T03:57:49.865700Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-15T04:02:49.865772Z,2021-11-15T04:08:48.588920Z,17379,2021-11-15T03:54:19.583828Z,0,2021-11-15T04:07:29.608545Z,15800.0,10205,2021-11-15T04:09:20.489207Z,18017,2021-11-15T04:11:44.865069Z,20905,2021-11-15T03:58:25.600296Z,4920,2021-11-15T04:06:30.703193Z,14622,2021-11-15T04:03:52.467248Z,11457.0,2021-11-15T04:17:27.019343Z,27748,2021-11-15T04:04:17.877400Z,11965,"bucket5$158,:3,:27749",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wkxd,4.5024,,135.6234,,,,,manual,reviewed,2021-11-16T00:49:31.757700Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-16T00:54:31.757714Z,2021-11-16T01:00:52.497305Z,16224,2021-11-16T00:47:21.285465Z,0,2021-11-16T00:59:51.002859Z,14994.0,8609,2021-11-16T01:00:18.977389Z,15553,2021-11-16T01:03:08.577096Z,18945,2021-11-16T00:53:32.414225Z,7422,2021-11-16T00:59:14.635971Z,14266,2021-11-16T00:55:31.772217Z,9809.0,2021-11-16T01:10:39.079464Z,27955,2021-11-16T00:57:39.522570Z,12364,"bucket5$159,:3,:27956",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wkyb,4.5024,,135.6234,,,,,manual,reviewed,2021-11-16T01:17:44.103000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-16T01:22:44.103081Z,2021-11-16T01:29:15.163129Z,15071,2021-11-16T01:16:41.551118Z,0,2021-11-16T01:27:19.472152Z,12757.0,7250,2021-11-16T01:29:09.091041Z,14950,2021-11-16T01:31:51.996890Z,18208,2021-11-16T01:20:22.311381Z,4414,2021-11-16T01:26:55.112399Z,12270,2021-11-16T01:23:42.518101Z,8418.0,2021-11-16T01:36:40.008181Z,23968,2021-11-16T01:24:03.832885Z,8844,"bucket5$160,:3,:23969",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wldb,4.5024,,135.6234,,,,,manual,reviewed,2021-11-16T03:48:59.407400Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2021-11-16T03:53:59.407496Z,2021-11-16T04:00:30.809800Z,15603,2021-11-16T03:47:30.635515Z,0,2021-11-16T03:59:25.455214Z,14296.0,7775,2021-11-16T03:59:59.447067Z,14976,2021-11-16T04:03:15.844439Z,18903,2021-11-16T03:50:05.219119Z,3091,2021-11-16T03:58:31.320040Z,13213,2021-11-16T03:54:59.815177Z,8983.0,2021-11-16T04:10:44.033316Z,27867,2021-11-16T03:55:32.548073Z,9638,"bucket5$161,:3,:27868",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wldt,4.5024,,135.6234,,,,,manual,reviewed,2021-11-16T04:09:32.879800Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-16T04:14:32.879868Z,2021-11-16T04:20:41.171786Z,7365,2021-11-16T04:28:40.192955Z,16945,2021-11-16T04:19:26.605849Z,5874.0,0,2021-11-16T04:21:15.261198Z,8047,2021-11-16T04:22:36.950986Z,9681,2021-11-16T04:31:37.055312Z,20483,2021-11-16T04:18:46.950613Z,5081,2021-11-16T04:15:34.478856Z,1231.0,2021-11-16T04:28:16.399813Z,16470,2021-11-16T04:17:14.950463Z,3241,"bucket1$140,:3,:20484",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wotf,4.5024,,135.6234,,,,,manual,reviewed,2021-11-18T03:23:38.134000Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-18T03:28:38.134022Z,2021-11-18T03:34:56.312607Z,15699,2021-11-18T03:21:51.297928Z,0,2021-11-18T03:33:34.845742Z,14070.0,8136,2021-11-18T03:33:45.302215Z,14279,2021-11-18T03:36:50.704493Z,17987,2021-11-18T03:25:49.058256Z,4754,2021-11-18T03:32:45.412628Z,13081,2021-11-18T03:28:48.362292Z,8340.0,2021-11-18T03:45:39.044095Z,28554,2021-11-18T03:28:59.065510Z,8554,"bucket3$90,:3,:28555",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021woub,4.5024,,135.6234,,,,,manual,reviewed,2021-11-18T03:49:53.762800Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2021-11-18T03:54:53.762820Z,2021-11-18T04:00:27.473918Z,10077,2021-11-18T03:52:03.577937Z,0,2021-11-18T03:58:29.271050Z,7713.0,3403,2021-11-18T03:59:41.790460Z,9164,2021-11-18T04:01:41.383873Z,11556,2021-11-18T03:54:39.627018Z,3120,2021-11-18T03:58:16.600139Z,7460,2021-11-18T03:55:03.904782Z,3606.0,2021-11-18T04:11:07.454122Z,22877,2021-11-18T03:55:14.340519Z,3815,"bucket1$141,:3,:22878",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wqqe,4.5024,,135.6234,,,,,manual,reviewed,2021-11-19T04:07:45.257900Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2021-11-19T04:12:45.257935Z,2021-11-19T04:18:08.505269Z,13103,2021-11-19T04:07:13.339051Z,0,2021-11-19T04:17:31.133651Z,12355.0,6638,2021-11-19T04:17:41.308051Z,12559,2021-11-19T04:22:11.793243Z,17968,2021-11-19T04:09:52.490848Z,3182,2021-11-19T04:15:21.595387Z,9764,2021-11-19T04:13:07.336656Z,7079.0,2021-11-19T04:27:31.455418Z,24362,2021-11-19T04:13:27.954249Z,7492,"bucket5$162,:3,:24363",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wrfc,4.5024,,135.6234,,,,,manual,reviewed,2021-11-19T11:40:11.957000Z,,2.3,,MW,,,,XB,ELYSE,BH,02,100,2021-11-19T11:45:11.957030Z,2021-11-19T11:50:31.944869Z,18480,2021-11-19T11:35:07.901881Z,0,2021-11-19T11:50:15.900310Z,18159.0,12081,2021-11-19T11:50:26.780111Z,18377,2021-11-19T11:52:01.336112Z,20268,2021-11-19T11:38:11.813291Z,3678,2021-11-19T11:48:18.428428Z,15810,2021-11-19T11:45:24.195699Z,12325.0,2021-11-19T12:02:17.831520Z,32598,2021-11-19T11:45:32.065237Z,12483,"bucket3$91,:3,:32599",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wsrm,4.5024,,135.6234,,,,,manual,reviewed,2021-11-20T07:04:05.666600Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2021-11-20T07:09:05.666627Z,2021-11-20T07:14:32.993301Z,12185,2021-11-20T07:04:23.692262Z,0,2021-11-20T07:13:24.975750Z,10825.0,5639,2021-11-20T07:13:37.185373Z,11069,2021-11-20T07:14:44.047590Z,12406,2021-11-20T07:06:58.063743Z,3086,2021-11-20T07:12:08.810963Z,9301,2021-11-20T07:09:24.853176Z,6022.0,2021-11-20T07:22:28.313660Z,21691,2021-11-20T07:09:38.807030Z,6301,"bucket1$142,:3,:21692",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wssx,4.5024,,135.6234,,,,,manual,reviewed,2021-11-20T07:46:48.660600Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2021-11-20T07:51:48.660601Z,2021-11-20T07:59:00.707224Z,11811,2021-11-20T07:49:10.116743Z,0,2021-11-20T07:57:14.435652Z,9686.0,3170,2021-11-20T07:57:45.565268Z,10308,2021-11-20T08:01:22.748635Z,14652,2021-11-20T07:50:55.088703Z,2099,2021-11-20T07:55:48.286249Z,7963,2021-11-20T07:52:45.852221Z,4314.0,2021-11-20T08:08:55.483482Z,23707,2021-11-20T07:52:58.159278Z,4560,"bucket1$143,:3,:23708",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wujo,4.5024,,135.6234,,,,,manual,reviewed,2021-11-21T05:20:42.861300Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2021-11-21T05:25:42.861335Z,2021-11-21T05:32:19.928765Z,15528,2021-11-21T05:19:23.488533Z,0,2021-11-21T05:31:30.383810Z,14537.0,7586,2021-11-21T05:31:52.325147Z,14976,2021-11-21T05:37:59.665604Z,22322,2021-11-21T05:22:06.986885Z,3269,2021-11-21T05:30:13.235236Z,12994,2021-11-21T05:26:40.899712Z,8747.0,2021-11-21T05:40:53.072949Z,25790,2021-11-21T05:27:04.256619Z,9214,"bucket5$163,:3,:25792",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wunj,4.5024,,135.6234,,,,,manual,reviewed,2021-11-21T07:15:27.712600Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2021-11-21T07:20:27.712679Z,2021-11-21T07:26:09.593209Z,12563,2021-11-21T07:15:41.382911Z,0,2021-11-21T07:25:20.323932Z,11578.0,5725,2021-11-21T07:25:56.574190Z,12303,2021-11-21T07:28:41.384693Z,15599,2021-11-21T07:18:23.155432Z,3234,2021-11-21T07:23:42.902998Z,9629,2021-11-21T07:20:46.700064Z,6105.0,2021-11-21T07:35:50.330275Z,24178,2021-11-21T07:20:57.332999Z,6318,"bucket5$164,:3,:24179",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wwij,4.5024,,135.6234,,,,,manual,reviewed,2021-11-22T07:00:54.033900Z,,1.8,,MW,,,,XB,ELYSE,BH,02,100,2021-11-22T07:05:54.033918Z,2021-11-22T07:12:49.832458Z,14372,2021-11-22T07:00:51.166307Z,0,2021-11-22T07:10:10.912955Z,11194.0,6056,2021-11-22T07:10:20.767650Z,11391,2021-11-22T07:11:56.029697Z,13296,2021-11-22T07:02:52.707538Z,2430,2021-11-22T07:08:57.988216Z,9735,2021-11-22T07:06:13.743307Z,6450.0,2021-11-22T07:18:48.612908Z,21548,2021-11-22T07:06:32.138737Z,6818,"bucket1$144,:3,:21549",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021wyir,4.5024,,135.6234,,,,,manual,reviewed,2021-11-23T09:25:28.753100Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2021-11-23T09:30:28.753194Z,2021-11-23T09:37:12.056532Z,11890,2021-11-23T09:27:17.547606Z,0,2021-11-23T09:35:59.397293Z,10436.0,3824,2021-11-23T09:36:23.147091Z,10911,2021-11-23T09:39:43.301106Z,14915,2021-11-23T09:29:25.393756Z,2556,2021-11-23T09:34:40.461440Z,8858,2021-11-23T09:31:28.854449Z,5026.0,2021-11-23T09:44:44.519853Z,20939,2021-11-23T09:32:55.641446Z,6761,"bucket1$145,:3,:20940",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021xcbh,4.5024,,135.6234,,,,,manual,reviewed,2021-11-25T10:15:09.475100Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2021-11-25T10:20:09.475187Z,2021-11-25T10:23:05.169837Z,10856,2021-11-25T10:14:02.310635Z,0,2021-11-25T10:25:06.653805Z,13285.0,7342,2021-11-25T10:25:24.827532Z,13649,2021-11-25T10:27:19.213835Z,15937,2021-11-25T10:19:48.714742Z,6927,2021-11-25T10:22:36.573261Z,10284,2021-11-25T10:20:19.332388Z,7539.0,2021-11-25T10:36:49.727867Z,27347,2021-11-25T10:20:40.856885Z,7969,"bucket5$165,:3,:27348",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021xcda,4.5024,,135.6234,,,,,manual,reviewed,2021-11-25T11:06:55.004100Z,,1.9,,MW,,,,XB,ELYSE,BH,02,100,2021-11-25T11:11:55.004195Z,2021-11-25T11:17:06.068988Z,9212,2021-11-25T11:09:25.435036Z,0,2021-11-25T11:16:08.182224Z,8054.0,2990,2021-11-25T11:16:23.550115Z,8361,2021-11-25T11:17:13.775069Z,9366,2021-11-25T11:11:36.710138Z,2625,2021-11-25T11:14:15.307710Z,5796,2021-11-25T11:12:04.938873Z,3189.0,2021-11-25T11:23:17.703270Z,16644,2021-11-25T11:12:18.723706Z,3465,"bucket8$59,:3,:16645",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021xfln,4.5024,,135.6234,,,,,manual,reviewed,2021-11-27T06:49:38.035100Z,,2.0,,MW,,,,XB,ELYSE,BH,02,100,2021-11-27T06:54:38.035118Z,2021-11-27T07:01:40.329451Z,14812,2021-11-27T06:49:19.662933Z,0,2021-11-27T06:59:30.363275Z,12213.0,6366,2021-11-27T07:00:18.479283Z,13175,2021-11-27T07:02:37.232420Z,15950,2021-11-27T06:52:15.686821Z,3519,2021-11-27T06:58:15.391822Z,10713,2021-11-27T06:54:58.159820Z,6769.0,2021-11-27T07:09:21.050016Z,24027,2021-11-27T06:56:16.780269Z,8341,"bucket5$166,:3,:24028",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021xfri,4.5024,,135.6234,,,,,manual,reviewed,2021-11-27T09:45:03.861500Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2021-11-27T09:50:03.861549Z,2021-11-27T09:52:05.005967Z,9248,2021-11-27T09:44:22.592018Z,0,2021-11-27T09:56:34.215526Z,14632.0,6825,2021-11-27T09:58:46.400758Z,17275,2021-11-27T10:01:01.374352Z,19975,2021-11-27T09:46:07.109657Z,2090,2021-11-27T09:55:02.503633Z,12798,2021-11-27T09:50:24.617361Z,7240.0,2021-11-27T10:05:03.170946Z,24811,2021-11-27T09:51:36.980019Z,8687,"bucket5$167,:3,:24812",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021xfsm,4.5024,,135.6234,,,,,manual,reviewed,2021-11-27T10:20:03.576100Z,,1.6,,MW,,,,XB,ELYSE,BH,02,100,2021-11-27T10:25:03.576190Z,2021-11-27T10:30:55.022416Z,19658,2021-11-27T10:14:32.081882Z,0,2021-11-27T10:29:44.955519Z,18257.0,12629,2021-11-27T10:30:00.133940Z,18560,2021-11-27T10:33:52.146955Z,23200,2021-11-27T10:20:21.185577Z,6981,2021-11-27T10:27:39.191455Z,15741,2021-11-27T10:26:04.986681Z,13857.0,2021-11-27T10:36:50.376251Z,26765,2021-11-27T10:26:10.289272Z,13963,"bucket5$168,:3,:26766",,,,,,,,,,,,,,,,
smi:insight.mqs/mqs2021xftw,4.5024,,135.6234,,,,,manual,reviewed,2021-11-27T11:02:42.328700Z,,1.7,,MW,,,,XB,ELYSE,BH,02,100,2021-11-27T11:07:42.328778Z,2021-11-27T11:14:54.707692Z,12108,2021-11-27T11:04:49.280266Z,0,2021-11-27T11:13:07.000747Z,9953.0,3460,2021-11-27T11:14:46.207929Z,11938,2021-11-27T11:16:32.171635Z,14057,2021-11-27T11:06:51.238265Z,2438,2021-11-27T11:11:21.523559Z,7844,2021-11-27T11:08:44.955858Z,4713.0,2021-11-27T11:19:00.714590Z,17028,2021-11-27T11:09:49.231019Z,5998,"bucket8$60,:3,:17029",,,,,,,,,,,,,,,,
